constituent_id,contact_id,amount,payment_date
4152,88461,125,1997-11-02
4152,88461,100,1997-11-02
5919,88578,175,1997-11-02
5919,88578,175,1997-11-02
4192,89048,50,1997-11-02
1559,88796,25,2001-12-26
7493,86861,100,2001-09-06
1529,88432,100,2013-03-07
1529,88432,100,2013-05-07
4960,89910,15,2010-05-03
46217,87784,270,2025-06-21
16319,87805,300,2023-06-23
16183,89131,40,2015-12-22
16183,89131,40,2015-12-22
16183,89131,255,2018-03-21
16183,89131,255,2019-03-22
4374,70190,100,1997-11-02
4374,70190,100,1997-11-02
4374,70190,100,1997-11-02
4374,70190,100,1997-11-02
4374,70190,100,1997-11-02
3173,70218,10,1997-11-02
2484,70242,200,1997-11-02
2484,70242,200,1997-11-02
2484,70242,200,1997-11-02
2484,70242,150,1997-11-02
2484,70242,100,1997-11-02
2484,70242,250,1997-11-02
2484,70242,100,1997-11-02
2484,70242,100,1997-11-02
5641,70244,5,1997-11-02
3966,70273,10,1997-11-02
3966,70273,10,1997-11-02
2341,70324,10,1997-11-02
2341,70324,10,1997-11-02
2341,70324,10,1997-11-02
2063,70366,450,1997-11-02
2063,70366,450,1997-11-02
2063,70366,450,1997-11-02
2063,70366,450,1997-11-02
2063,70366,450,1997-11-02
2063,70366,250,1997-11-02
2063,70366,200,1997-11-02
2063,70366,125,1997-11-02
2063,70366,250,1997-11-02
2063,70366,225,1997-11-02
2063,70366,100,1997-11-02
2063,70366,225,1997-11-02
2063,70366,100,1997-11-02
2063,70366,225,1997-11-02
2063,70366,100,1997-11-02
2063,70366,225,1997-11-02
2045,70408,50,1997-11-02
2612,70440,25,1997-11-02
3409,70460,240,1997-11-02
3409,70460,300,1997-11-02
3409,70460,300,1997-11-02
3409,70460,1000,1997-11-02
3409,70460,400,1997-11-02
3409,70460,1000,1997-11-02
3409,70460,400,1997-11-02
3409,70460,1000,1997-11-02
3409,70460,400,1997-11-02
3409,70460,1000,1997-11-02
3409,70460,1000,1997-11-02
3409,70460,400,1997-11-02
3409,70460,1000,1997-11-02
3409,70460,500,1997-11-02
3409,70460,1000,1997-11-02
6022,70560,50,1997-11-02
4246,70562,25,1997-11-02
4246,70562,25,1997-11-02
4246,70562,50,1997-11-02
4246,70562,50,1997-11-02
2055,70570,150,1997-11-02
2055,70570,100,1997-11-02
2055,70570,200,1997-11-02
2055,70570,100,1997-11-02
2055,70570,250,1997-11-02
2055,70570,200,1997-11-02
2055,70570,100,1997-11-02
2055,70570,200,1997-11-02
2055,70570,100,1997-11-02
2055,70570,125,1997-11-02
2055,70570,100,1997-11-02
2055,70570,200,1997-11-02
2055,70570,200,1997-11-02
2055,70570,100,1997-11-02
2388,70572,500,1997-11-02
2388,70572,500,1997-11-02
2388,70572,500,1997-11-02
2388,70572,500,1997-11-02
2388,70572,500,1997-11-02
2388,70572,500,1997-11-02
2388,70572,500,1997-11-02
2388,70572,500,1997-11-02
2388,70572,500,1997-11-02
2388,70572,500,1997-11-02
2388,70572,500,1997-11-02
2388,70572,500,1997-11-02
2388,70572,500,1997-11-02
2388,70572,500,1997-11-02
2388,70572,500,1997-11-02
2388,70572,500,1997-11-02
4633,70583,35,1997-11-02
4633,70583,100,1997-11-02
4633,70583,100,1997-11-02
4633,70583,175,1997-11-02
4633,70583,175,1997-11-02
4633,70583,100,1997-11-02
4633,70583,100,1997-11-02
4633,70583,175,1997-11-02
4633,70583,175,1997-11-02
4633,70583,175,1997-11-02
4633,70583,200,1997-11-02
4633,70583,175,1997-11-02
4633,70583,175,1997-11-02
2056,70587,250,1997-11-02
2056,70587,1418,1997-11-02
2057,70588,100,1997-11-02
2057,70588,100,1997-11-02
2057,70588,200,1997-11-02
2540,70622,1000,1997-11-02
2540,70622,500,1997-11-02
2540,70622,500,1997-11-02
1223,70664,10,1997-11-02
1223,70664,10,1997-11-02
4248,70642,10,1997-11-02
1223,70664,10,1997-11-02
1223,70664,10,1997-11-02
4248,70642,10,1997-11-02
1223,70664,10,1997-11-02
4248,70642,10,1997-11-02
1223,70664,25,1997-11-02
4248,70642,10,1997-11-02
4712,70695,50,1997-11-02
2666,70706,25,1997-11-02
5838,70713,10,1997-11-02
2058,70721,2000,1997-11-02
2058,70721,2000,1997-11-02
2058,70721,2000,1997-11-02
2058,70721,2000,1997-11-02
2058,70721,2000,1997-11-02
2058,70721,2000,1997-11-02
2058,70721,2000,1997-11-02
2058,70721,2000,1997-11-02
2058,70721,2000,1997-11-02
2058,70721,2000,1997-11-02
2058,70721,2000,1997-11-02
2058,70721,2000,1997-11-02
2059,70732,1,1997-11-02
2059,70732,1,1997-11-02
6070,70735,125,1997-11-02
3555,70773,15,1997-11-02
5955,70779,500,1997-11-02
2345,70793,200,1997-11-02
2345,70793,200,1997-11-02
2345,70793,500,1997-11-02
2345,70793,500,1997-11-02
2345,70793,500,1997-11-02
4714,70798,10,1997-11-02
2068,70818,100,1997-11-02
2068,70818,100,1997-11-02
2068,70818,100,1997-11-02
3175,70833,10,1997-11-02
3175,70833,10,1997-11-02
5678,70847,125,1997-11-02
2069,70856,250,1997-11-02
46160,70862,75,2021-05-25
2346,70909,500,1997-11-02
2346,70909,500,1997-11-02
2346,70909,500,1997-11-02
2346,70909,500,1997-11-02
2346,70909,500,1997-11-02
2346,70909,500,1997-11-02
2346,70909,500,1997-11-02
2346,70909,500,1997-11-02
2346,70909,500,1997-11-02
2346,70909,500,1997-11-02
2346,70909,500,1997-11-02
2346,70909,500,1997-11-02
2346,70909,500,1997-11-02
2346,70909,500,1997-11-02
2346,70909,500,1997-11-02
2346,70909,500,1997-11-02
5745,70910,400,1997-11-02
5745,70910,400,1997-11-02
5195,70911,1000,1997-11-02
5195,70911,500,1997-11-02
5195,70911,500,1997-11-02
5195,70911,1000,1997-11-02
5195,70911,1000,1997-11-02
5195,70911,500,1997-11-02
5195,70911,500,1997-11-02
5195,70911,500,1997-11-02
5195,70911,500,1997-11-02
5195,70911,1000,1997-11-02
5195,70911,1000,1997-11-02
5195,70911,500,1997-11-02
5195,70911,500,1997-11-02
5195,70911,500,1997-11-02
5195,70911,500,1997-11-02
5195,70911,500,1997-11-02
5195,70911,1000,1997-11-02
5195,70911,1000,1997-11-02
5195,70911,1000,1997-11-02
5195,70911,1000,1997-11-02
5195,70911,500,1997-11-02
5195,70911,500,1997-11-02
5195,70911,500,1997-11-02
5195,70911,1000,1997-11-02
5195,70911,1000,1997-11-02
5195,70911,500,1997-11-02
5195,70911,500,1997-11-02
2347,70912,500,1997-11-02
2347,70912,500,1997-11-02
2347,70912,500,1997-11-02
2347,70912,500,1997-11-02
2347,70912,500,1997-11-02
2347,70912,500,1997-11-02
2347,70912,500,1997-11-02
2347,70912,1000,1997-11-02
2348,70913,300,1997-11-02
2348,70913,250,1997-11-02
2348,70913,300,1997-11-02
2348,70913,300,1997-11-02
2348,70913,300,1997-11-02
2348,70913,300,1997-11-02
4250,70919,10,1997-11-02
4250,70919,10,1997-11-02
4250,70919,10,1997-11-02
4250,70919,10,1997-11-02
4250,70919,20,1997-11-02
6132,70935,125,1997-11-02
2070,70937,500,1997-11-02
3750,70938,500,1997-11-02
3750,70938,500,1997-11-02
3750,70938,500,1997-11-02
3750,70938,500,1997-11-02
3750,70938,500,1997-11-02
3750,70938,500,1997-11-02
3343,70940,2000,1997-11-02
3343,70940,2000,1997-11-02
3343,70940,2000,1997-11-02
3343,70940,2500,1997-11-02
3343,70940,2500,1997-11-02
3343,70940,500,1997-11-02
3343,70940,2500,1997-11-02
3343,70940,500,1997-11-02
3343,70940,2500,1997-11-02
3343,70940,750,1997-11-02
3343,70940,1000,1997-11-02
5366,70944,25,1997-11-02
5366,70944,25,1997-11-02
2516,70958,100,1997-11-02
3763,70992,150,1997-11-02
3763,70992,150,1997-11-02
5110,70996,250,1997-11-02
5110,70996,300,1997-11-02
3533,71005,175,1997-11-02
3533,71005,175,1997-11-02
3533,71005,250,1997-11-02
2355,71021,175,1997-11-02
2356,71022,500,1997-11-02
2356,71022,500,1997-11-02
2355,71021,175,1997-11-02
2356,71022,500,1997-11-02
2356,71022,500,1997-11-02
2355,71021,175,1997-11-02
2355,71021,175,1997-11-02
5458,71024,350,1997-11-02
2075,71028,300,1997-11-02
2075,71028,200,1997-11-02
2075,71028,200,1997-11-02
2075,71028,200,1997-11-02
2075,71028,200,1997-11-02
2075,71028,200,1997-11-02
2075,71028,200,1997-11-02
2075,71028,250,1997-11-02
2075,71028,250,1997-11-02
2075,71028,250,1997-11-02
2668,71029,5,1997-11-02
2668,71029,5,1997-11-02
2668,71029,5,1997-11-02
2668,71029,5,1997-11-02
2668,71029,5,1997-11-02
2668,71029,5,1997-11-02
2668,71029,5,1997-11-02
2668,71029,5,1997-11-02
2078,71194,25,1997-11-02
2080,71204,50,1997-11-02
2670,71205,50,1997-11-02
2082,71215,1000,1997-11-02
2082,71215,300,1997-11-02
2203,71216,200,1997-11-02
2203,71216,200,1997-11-02
2203,71216,200,1997-11-02
2203,71216,175,1997-11-02
2203,71216,200,1997-11-02
2203,71216,200,1997-11-02
5088,71225,175,1997-11-02
5088,71225,175,1997-11-02
5088,71225,100,1997-11-02
5088,71225,100,1997-11-02
5088,71225,175,1997-11-02
2086,71236,100,1997-11-02
3527,71246,350,1997-11-02
3527,71246,350,1997-11-02
3527,71246,350,1997-11-02
3527,71246,350,1997-11-02
3527,71246,350,1997-11-02
2090,71248,30,1997-11-02
2090,71248,35,1997-11-02
2090,71248,35,1997-11-02
2090,71248,35,1997-11-02
2090,71248,35,1997-11-02
2090,71248,25,1997-11-02
5420,71418,50,1997-11-02
5420,71418,50,1997-11-02
5420,71418,50,1997-11-02
2099,71447,125,1997-11-02
2099,71447,125,1997-11-02
2101,71458,25,1997-11-02
5900,71495,50,1997-11-02
5900,71495,50,1997-11-02
3972,71531,10,1997-11-02
2107,71656,1,1997-11-02
2107,71656,1,1997-11-02
2107,71656,1,1997-11-02
2107,71656,1,1997-11-02
2107,71656,1,1997-11-02
2107,71656,1,1997-11-02
2107,71656,1,1997-11-02
2107,71656,1,1997-11-02
2107,71656,1,1997-11-02
2107,71656,1,1997-11-02
2107,71656,1,1997-11-02
2107,71656,1,1997-11-02
2107,71656,1,1997-11-02
2107,71656,1,1997-11-02
2107,71656,1,1997-11-02
2107,71656,1,1997-11-02
2107,71656,1,1997-11-02
2541,71672,25000,1997-11-02
2541,71672,25000,1997-11-02
5526,71806,100,1997-11-02
2353,71807,100,1997-11-02
2353,71807,50,1997-11-02
2112,71811,100,1997-11-02
2112,71811,100,1997-11-02
2115,71849,10,1997-11-02
2119,71874,100,1997-11-02
4090,71873,100,1997-11-02
4090,71873,100,1997-11-02
2119,71874,15,1997-11-02
2119,71874,15,1997-11-02
4090,71873,100,1997-11-02
2121,71912,500,1997-11-02
4130,71936,10,1997-11-02
5339,71949,40,1997-11-02
3455,71959,20,1997-11-02
3455,71959,10,1997-11-02
3455,71959,10,1997-11-02
2122,71996,10,1997-11-02
2122,71996,10,1997-11-02
2122,71996,15,1997-11-02
2122,71996,15,1997-11-02
2122,71996,15,1997-11-02
2122,71996,25,1997-11-02
2122,71996,25,1997-11-02
2128,72071,10,1997-11-02
2128,72071,10,1997-11-02
2128,72071,10,1997-11-02
2128,72071,10,1997-11-02
2128,72071,25,1997-11-02
2128,72071,25,1997-11-02
2128,72071,25,1997-11-02
2128,72071,25,1997-11-02
2128,72071,25,1997-11-02
2128,72071,25,1997-11-02
2130,72086,100,1997-11-02
2130,72086,100,1997-11-02
2130,72086,100,1997-11-02
2131,72096,50,1997-11-02
2488,72103,1000,1997-11-02
4953,72107,10,1997-11-02
4953,72107,10,1997-11-02
4953,72107,10,1997-11-02
2048,72132,15,1997-11-02
2048,72132,15,1997-11-02
2048,72132,25,1997-11-02
2048,72132,25,1997-11-02
2048,72132,25,1997-11-02
2048,72132,15,1997-11-02
2133,72134,50,1997-11-02
2133,72134,50,1997-11-02
2133,72134,50,1997-11-02
2133,72134,50,1997-11-02
2133,72134,50,1997-11-02
2133,72134,50,1997-11-02
2133,72134,50,1997-11-02
2133,72134,50,1997-11-02
2133,72134,50,1997-11-02
2133,72134,50,1997-11-02
2133,72134,50,1997-11-02
5461,72182,125,1997-11-02
115,72236,100,1997-11-02
115,72236,100,1997-11-02
115,72236,100,1997-11-02
115,72236,100,1997-11-02
115,72236,100,1997-11-02
115,72236,100,1997-11-02
115,72236,100,1997-11-02
2136,72258,35,1997-11-02
2136,72258,35,1997-11-02
2136,72258,35,1997-11-02
2136,72258,40,1997-11-02
2136,72258,100,1997-11-02
5087,72259,100,1997-11-02
5087,72259,100,1997-11-02
5087,72259,100,1997-11-02
5087,72259,100,1997-11-02
117,72263,50,1997-11-02
117,72263,25,1997-11-02
117,72263,25,1997-11-02
129,72392,500,1997-11-02
129,72392,500,1997-11-02
129,72392,500,1997-11-02
127,72381,3,1997-11-02
127,72381,3,1997-11-02
129,72392,500,1997-11-02
129,72392,50,1997-11-02
129,72392,50,1997-11-02
129,72392,500,1997-11-02
129,72392,500,1997-11-02
129,72392,500,1997-11-02
129,72392,500,1997-11-02
129,72392,50,1997-11-02
2142,72438,500,1997-11-02
2142,72438,500,1997-11-02
2142,72438,500,1997-11-02
2142,72438,500,1997-11-02
2142,72438,500,1997-11-02
2142,72438,500,1997-11-02
2142,72438,500,1997-11-02
2142,72438,500,1997-11-02
2142,72438,1000,1997-11-02
2142,72438,1000,1997-11-02
2142,72438,1000,1997-11-02
2142,72438,1000,1997-11-02
2142,72438,1000,1997-11-02
2142,72438,1000,1997-11-02
2144,72492,25,1997-11-02
2144,72492,25,1997-11-02
2144,72492,25,1997-11-02
2144,72492,25,1997-11-02
2144,72492,25,1997-11-02
2359,72586,100,1997-11-02
2359,72586,100,1997-11-02
2364,72627,10,1997-11-02
2364,72627,10,1997-11-02
2364,72627,10,1997-11-02
2986,72665,50,1997-11-02
2366,72678,50,1997-11-02
2366,72678,50,1997-11-02
2366,72678,125,1997-11-02
2366,72678,50,1997-11-02
2366,72678,50,1997-11-02
2154,72735,5,1997-11-02
187,72807,50,1997-11-02
3976,72797,10,1997-11-02
2984,72715,10,1997-11-02
2984,72715,10,1997-11-02
2984,72715,30,1997-11-02
2984,72715,30,1997-11-02
2984,72715,30,1997-11-02
2984,72715,30,1997-11-02
2984,72715,30,1997-11-02
2984,72715,10,1997-11-02
2984,72715,100,1997-11-02
2984,72715,50,1997-11-02
2984,72715,20,1997-11-02
2984,72715,20,1997-11-02
2984,72715,20,1997-11-02
2984,72715,20,1997-11-02
2984,72715,10,1997-11-02
2984,72715,10,1997-11-02
2984,72715,10,1997-11-02
2984,72715,10,1997-11-02
2984,72715,10,1997-11-02
2984,72715,20,1997-11-02
2984,72715,20,1997-11-02
2984,72715,20,1997-11-02
2984,72715,10,1997-11-02
5515,78053,100,2000-07-04
16755,72809,55,2015-04-15
4465,72859,25,1997-11-02
4465,72859,25,1997-11-02
2162,72944,50,1997-11-02
2162,72944,50,1997-11-02
2162,72944,50,1997-11-02
2162,72944,50,1997-11-02
2163,72946,100,1997-11-02
4686,72950,125,1997-11-02
4686,72950,125,1997-11-02
4686,72950,125,1997-11-02
2166,72965,100,1997-11-02
2166,72965,100,1997-11-02
2167,72966,10,1997-11-02
2167,72966,15,1997-11-02
5506,72967,90,1997-11-02
2169,72969,10,1997-11-02
5025,73008,50,1997-11-02
5554,73023,10,1997-11-02
2370,73077,100,1997-11-02
2172,73097,25,1997-11-02
2172,73097,25,1997-11-02
2172,73097,25,1997-11-02
2372,73105,125,1997-11-02
2372,73105,125,1997-11-02
2372,73105,125,1997-11-02
4254,73127,5,1997-11-02
4254,73127,5,1997-11-02
4254,73127,5,1997-11-02
4254,73127,5,1997-11-02
4254,73127,5,1997-11-02
211,73154,50,1997-11-02
211,73154,10,1997-11-02
2211,73186,20,1997-11-02
2211,73186,20,1997-11-02
2211,73186,20,1997-11-02
2211,73186,20,1997-11-02
2211,73186,20,1997-11-02
2211,73186,20,1997-11-02
2175,73198,75,1997-11-02
2175,73198,100,1997-11-02
2175,73198,100,1997-11-02
2175,73198,75,1997-11-02
2175,73198,150,1997-11-02
2175,73198,150,1997-11-02
2175,73198,150,1997-11-02
2175,73198,150,1997-11-02
2177,73200,25,1997-11-02
2177,73200,25,1997-11-02
2177,73200,25,1997-11-02
2177,73200,25,1997-11-02
2177,73200,50,1997-11-02
46109,73272,50,1997-11-02
46109,73272,50,1997-11-02
5169,73282,175,1997-11-02
2683,73298,10,1997-11-02
2683,73298,10,1997-11-02
2683,73298,10,1997-11-02
2181,73309,25,1997-11-02
2683,73298,10,1997-11-02
2683,73298,10,1997-11-02
2181,73309,25,1997-11-02
2683,73298,10,1997-11-02
2683,73298,15,1997-11-02
2183,73337,1000,1997-11-02
2050,73338,2500,1997-11-02
2050,73338,2500,1997-11-02
2050,73338,2500,1997-11-02
2050,73338,2500,1997-11-02
2050,73338,2500,1997-11-02
2184,73343,2000,1997-11-02
2184,73343,2000,1997-11-02
2184,73343,175,1997-11-02
223,73368,50,1997-11-02
223,73368,100,1997-11-02
223,73368,100,1997-11-02
223,73368,10,1997-11-02
223,73368,100,1997-11-02
223,73368,125,1997-11-02
223,73368,100,1997-11-02
223,73368,125,1997-11-02
223,73368,100,1997-11-02
223,73368,125,1997-11-02
223,73368,30,1997-11-02
223,73368,100,1997-11-02
223,73368,100,1997-11-02
223,73368,50,1997-11-02
223,73368,100,1997-11-02
223,73368,100,1997-11-02
223,73368,125,1997-11-02
3457,73379,10,1997-11-02
3457,73379,15,1997-11-02
3457,73379,10,1997-11-02
3457,73379,10,1997-11-02
3457,73379,10,1997-11-02
3457,73379,10,1997-11-02
3457,73379,10,1997-11-02
3457,73379,10,1997-11-02
3457,73379,10,1997-11-02
5834,73411,25,1997-11-02
5834,73411,25,1997-11-02
2188,73420,500,1997-11-02
5238,73449,25,1997-11-02
4731,73507,20,1997-11-02
5309,73542,25,1997-11-02
2195,73558,10,1997-11-02
2195,73558,10,1997-11-02
2195,73558,10,1997-11-02
2195,73558,10,1997-11-02
5434,73559,175,1997-11-02
2412,73634,10,1997-11-02
2412,73634,10,1997-11-02
2412,73634,10,1997-11-02
2377,73710,500,1997-11-02
2377,73710,500,1997-11-02
2377,73710,500,1997-11-02
2377,73710,500,1997-11-02
2377,73710,500,1997-11-02
2377,73710,500,1997-11-02
2377,73710,500,1997-11-02
4423,73720,25,1997-11-02
2378,73725,500,1997-11-02
2378,73725,500,1997-11-02
2378,73725,500,1997-11-02
2378,73725,125,1997-11-02
2202,73737,100,1997-11-02
2202,73737,100,1997-11-02
235,73740,100,1997-11-02
235,73740,105,1997-11-02
235,73740,100,1997-11-02
235,73740,100,1997-11-02
235,73740,100,1997-11-02
235,73740,100,1997-11-02
235,73740,100,1997-11-02
235,73740,200,1997-11-02
235,73740,100,1997-11-02
235,73740,50,1997-11-02
235,73740,100,1997-11-02
2686,73773,5,1997-11-02
2686,73773,10,1997-11-02
2686,73773,10,1997-11-02
2686,73773,10,1997-11-02
2686,73773,10,1997-11-02
2686,73773,10,1997-11-02
2686,73773,10,1997-11-02
2686,73773,10,1997-11-02
2686,73773,10,1997-11-02
5355,73821,25,1997-11-02
3891,73840,100,1997-11-02
3891,73840,100,1997-11-02
3891,73840,100,1997-11-02
3891,73840,300,1997-11-02
3891,73840,300,1997-11-02
3891,73840,300,1997-11-02
3891,73840,300,1997-11-02
2379,73842,175,1997-11-02
6894,73844,250,1997-11-02
6894,73844,250,1997-11-02
2206,73956,100,1997-11-02
2206,73956,100,1997-11-02
5194,73970,250,1997-11-02
5194,73970,625,1997-11-02
2210,73983,45,1997-11-02
2208,73988,1667,1997-11-02
3859,73991,100,1997-11-02
3880,73992,25,1997-11-02
2382,73993,100,1997-11-02
3880,73992,50,1997-11-02
3880,73992,50,1997-11-02
2382,73993,250,1997-11-02
3880,73992,25,1997-11-02
2212,74005,25,1997-11-02
2212,74005,25,1997-11-02
2212,74005,25,1997-11-02
257,74013,10,1997-11-02
5348,74076,100,1997-11-02
5348,74076,100,1997-11-02
2383,74096,100,1997-11-02
2383,74096,125,1997-11-02
2383,74096,125,1997-11-02
2383,74096,125,1997-11-02
2383,74096,125,1997-11-02
2383,74096,125,1997-11-02
3459,74105,2,1997-11-02
3459,74105,3,1997-11-02
3459,74105,2,1997-11-02
2384,74131,200,1997-11-02
2384,74131,100,1997-11-02
6086,74150,25,1997-11-02
2913,74172,15,1997-11-02
2913,74172,10,1997-11-02
2915,74200,20,1997-11-02
2915,74200,20,1997-11-02
5357,74205,10,1997-11-02
5357,74205,10,1997-11-02
5357,74205,10,1997-11-02
2221,74213,100,1997-11-02
2221,74213,100,1997-11-02
2221,74213,100,1997-11-02
2386,74340,500,1997-11-02
2386,74340,500,1997-11-02
2386,74340,500,1997-11-02
2386,74340,500,1997-11-02
2386,74340,500,1997-11-02
2386,74340,500,1997-11-02
2386,74340,500,1997-11-02
3328,74344,125,1997-11-02
5199,74362,500,1997-11-02
2235,74368,25,1997-11-02
2235,74368,25,1997-11-02
2239,74400,5,1997-11-02
2241,74407,25,1997-11-02
5043,74427,840,1997-11-02
5043,74427,840,1997-11-02
5043,74427,840,1997-11-02
5043,74427,500,1997-11-02
2245,74431,50,1997-11-02
2248,74469,25,1997-11-02
3463,74452,20,1997-11-02
3467,74503,15,1997-11-02
3467,74503,15,1997-11-02
3467,74503,15,1997-11-02
3467,74503,15,1997-11-02
3467,74503,10,1997-11-02
3463,74452,10,1997-11-02
3467,74503,10,1997-11-02
4471,74504,15,1997-11-02
4471,74504,15,1997-11-02
4471,74504,25,1997-11-02
4471,74504,25,1997-11-02
287,74524,10,1997-11-02
287,74524,15,1997-11-02
287,74524,10,1997-11-02
287,74524,10,1997-11-02
287,74524,10,1997-11-02
287,74524,10,1997-11-02
287,74524,10,1997-11-02
2250,74555,500,1997-11-02
2251,74557,200,1997-11-02
2251,74557,200,1997-11-02
2251,74557,200,1997-11-02
2251,74557,200,1997-11-02
2251,74557,200,1997-11-02
2251,74557,200,1997-11-02
2251,74557,200,1997-11-02
2251,74557,200,1997-11-02
2251,74557,200,1997-11-02
5731,74582,350,1997-11-02
2253,74599,75,1997-11-02
2253,74599,75,1997-11-02
2253,74599,100,1997-11-02
2253,74599,75,1997-11-02
2253,74599,75,1997-11-02
2253,74599,100,1997-11-02
2253,74599,100,1997-11-02
2253,74599,175,1997-11-02
2253,74599,100,1997-11-02
2253,74599,100,1997-11-02
2253,74599,100,1997-11-02
2392,74696,100,1997-11-02
2392,74696,125,1997-11-02
2392,74696,125,1997-11-02
2392,74696,50,1997-11-02
5240,74697,5,1997-11-02
305,74715,10,1997-11-02
305,74715,10,1997-11-02
305,74715,10,1997-11-02
305,74715,10,1997-11-02
305,74715,10,1997-11-02
305,74715,20,1997-11-02
305,74715,15,1997-11-02
5647,74754,25,1997-11-02
2394,74785,47.5,1997-11-02
4136,74800,10,1997-11-02
4136,74800,10,1997-11-02
5536,74832,25,1997-11-02
5536,74832,25,1997-11-02
5536,74832,100,2002-01-28
5536,74832,100,2003-01-06
4258,74853,20,1997-11-02
4258,74853,25,1997-11-02
4258,74853,25,1997-11-02
4258,74853,25,1997-11-02
4258,74853,25,1997-11-02
4474,74883,10,1997-11-02
4474,74883,10,1997-11-02
3471,74912,10,1997-11-02
2262,74949,175,1997-11-02
2262,74949,175,1997-11-02
6016,74960,10,1997-11-02
6016,74960,10,1997-11-02
5818,74974,100,2000-11-22
5818,74974,100,2002-01-28
5818,74974,50,2003-03-07
5818,74974,100,2006-02-09
5818,74974,100,2008-01-14
323,75053,50,1997-11-02
2326,75088,1000,1997-11-02
5144,75109,175,1997-11-02
4964,75114,25,1997-11-02
4964,75114,25,1997-11-02
4964,75114,25,1997-11-02
4964,75114,25,1997-11-02
2395,75142,125,1997-11-02
15090,75177,40,2015-01-05
3473,75210,10,1997-11-02
341,75246,15,1997-11-02
341,75246,15,1997-11-02
345,75274,100,1997-11-02
345,75274,25,1997-11-02
345,75274,100,1997-11-02
345,75274,100,1997-11-02
345,75274,100,1997-11-02
345,75274,100,1997-11-02
14961,75305,10,1997-11-02
345,75274,50,1997-11-02
14961,75305,10,1997-11-02
3475,75322,25,1997-11-02
3475,75322,25,1997-11-02
3475,75322,25,1997-11-02
3475,75322,25,1997-11-02
345,75274,100,1997-11-02
341,75246,15,1997-11-02
345,75274,10,1997-11-02
3475,75322,25,1997-11-02
345,75274,100,1997-11-02
345,75274,50,1997-11-02
3475,75322,25,1997-11-02
345,75274,25,1997-11-02
341,75246,15,1997-11-02
345,75274,25,1997-11-02
345,75274,50,1997-11-02
3475,75322,35,1997-11-02
2267,75329,25,1997-11-02
2267,75329,25,1997-11-02
2267,75329,25,1997-11-02
2267,75329,25,1997-11-02
2267,75329,25,1997-11-02
2267,75329,25,1997-11-02
351,75342,3,1997-11-02
1115,75340,5,1997-11-02
2270,75363,500,1997-11-02
2270,75363,500,1997-11-02
2270,75363,500,1997-11-02
2270,75363,500,1997-11-02
2270,75363,500,1997-11-02
2270,75363,500,1997-11-02
2270,75363,500,1997-11-02
2270,75363,500,1997-11-02
2270,75363,500,1997-11-02
2270,75363,500,1997-11-02
2270,75363,500,1997-11-02
2270,75363,500,1997-11-02
2270,75363,500,1997-11-02
5538,75364,10000,1997-11-02
4476,75417,10,1997-11-02
4476,75417,10,1997-11-02
4476,75417,10,1997-11-02
2294,75423,25,1997-11-02
2294,75423,50,1997-11-02
2294,75423,50,1997-11-02
2294,75423,50,1997-11-02
2400,75422,10,1997-11-02
2400,75422,10,1997-11-02
2400,75422,10,1997-11-02
2400,75422,10,1997-11-02
2400,75422,10,1997-11-02
2400,75422,10,1997-11-02
5439,75443,250,1997-11-02
5439,75443,250,1997-11-02
5439,75443,250,1997-11-02
5439,75443,100,1997-11-02
369,75452,15,1997-11-02
369,75452,10,1997-11-02
369,75452,15,1997-11-02
369,75452,10,1997-11-02
369,75452,15,1997-11-02
4001,75469,15,1997-11-02
4003,75470,25,1997-11-02
4003,75470,50,1997-11-02
4163,75485,200,1997-11-02
4163,75485,200,1997-11-02
3479,75496,10,1997-11-02
3479,75496,10,1997-11-02
3479,75496,10,1997-11-02
3479,75496,10,1997-11-02
3479,75496,10,1997-11-02
3479,75496,10,1997-11-02
3479,75496,10,1997-11-02
3479,75496,10,1997-11-02
3479,75496,10,1997-11-02
3479,75496,10,1997-11-02
4424,75522,25,1997-11-02
4262,75571,50,1997-11-02
2302,75586,20,1997-11-02
2692,75638,10,1997-11-02
2692,75638,10,1997-11-02
2692,75638,10,1997-11-02
12605,75639,25,1997-11-02
2307,75647,25,1997-11-02
2307,75647,25,1997-11-02
2307,75647,25,1997-11-02
2307,75647,25,1997-11-02
2307,75647,35,1997-11-02
2307,75647,35,1997-11-02
4005,75652,5,1997-11-02
4005,75652,5,1997-11-02
387,75681,10,1997-11-02
389,75721,10,1997-11-02
6175,75725,250,1997-11-02
4263,75737,20,1997-11-02
2408,75820,200,1997-11-02
2408,75820,200,1997-11-02
2408,75820,300,1997-11-02
2408,75820,300,1997-11-02
2408,75820,250,1997-11-02
2408,75820,250,1997-11-02
2408,75820,250,1997-11-02
2408,75820,250,1997-11-02
5168,75821,175,1997-11-02
5168,75821,250,1997-11-02
5168,75821,175,1997-11-02
5168,75821,250,1997-11-02
5168,75821,250,1997-11-02
5168,75821,175,1997-11-02
5168,75821,175,1997-11-02
5168,75821,250,1997-11-02
2389,75822,500,1997-11-02
2389,75822,500,1997-11-02
2389,75822,500,1997-11-02
2389,75822,500,1997-11-02
2389,75822,500,1997-11-02
2389,75822,1000,1997-11-02
2389,75822,1000,1997-11-02
2389,75822,500,1997-11-02
2389,75822,500,1997-11-02
2389,75822,1000,1997-11-02
2389,75822,500,1997-11-02
